?child	?label
<http://purl.obolibrary.org/obo/HP_0008115>	"Clinodactyly of the 3rd toe"
<http://purl.obolibrary.org/obo/HP_0001864>	"Clinodactyly of the 5th toe"
<http://purl.obolibrary.org/obo/HP_0010059>	"Broad hallux phalanx"
<http://purl.obolibrary.org/obo/HP_0010371>	"Aplasia/Hypoplasia of the phalanges of the 4th toe"
<http://purl.obolibrary.org/obo/HP_0001837>	"Broad toe"
<http://purl.obolibrary.org/obo/HP_0001822>	"Hallux valgus"
<http://purl.obolibrary.org/obo/HP_0001831>	"Short toe"
<http://purl.obolibrary.org/obo/HP_0001852>	"Sandal gap"
<http://purl.obolibrary.org/obo/HP_0010511>	"Long toe"
<http://purl.obolibrary.org/obo/HP_0001830>	"Postaxial foot polydactyly"
<http://purl.obolibrary.org/obo/HP_0001845>	"Overlapping toe"
<http://purl.obolibrary.org/obo/HP_0025004>	"Hallux rigidus"
<http://purl.obolibrary.org/obo/HP_0001773>	"Short foot"
<http://purl.obolibrary.org/obo/HP_0010743>	"Short metatarsal"
<http://purl.obolibrary.org/obo/HP_0001840>	"Metatarsus adductus"
<http://purl.obolibrary.org/obo/HP_0010508>	"Metatarsus valgus"
<http://purl.obolibrary.org/obo/HP_0001761>	"Pes cavus"
<http://purl.obolibrary.org/obo/HP_0001833>	"Long foot"
<http://purl.obolibrary.org/obo/HP_0005656>	"Positional foot deformity"
<http://purl.obolibrary.org/obo/HP_0001883>	"Talipes"
<http://purl.obolibrary.org/obo/HP_0001762>	"Talipes equinovarus"
<http://purl.obolibrary.org/obo/HP_0001776>	"Bilateral talipes equinovarus"
<http://purl.obolibrary.org/obo/HP_0004696>	"Talipes cavus equinovarus"
<http://purl.obolibrary.org/obo/HP_0008365>	"Abnormal talus morphology"
<http://purl.obolibrary.org/obo/HP_0001838>	"Rocker bottom foot"
<http://purl.obolibrary.org/obo/HP_0001848>	"Calcaneovalgus deformity"
<http://purl.obolibrary.org/obo/HP_0009049>	"Peroneal muscle atrophy"
<http://purl.obolibrary.org/obo/HP_0006379>	"Proximal tibial hypoplasia"
<http://purl.obolibrary.org/obo/HP_0032072>	"Popliteal synovial cyst"
<http://purl.obolibrary.org/obo/HP_0008956>	"Proximal lower limb amyotrophy"
<http://purl.obolibrary.org/obo/HP_0001384>	"Abnormal hip joint morphology"
<http://purl.obolibrary.org/obo/HP_0008807>	"Acetabular dysplasia"
<http://purl.obolibrary.org/obo/HP_0003274>	"Hypoplastic acetabulae"
<http://purl.obolibrary.org/obo/HP_0003179>	"Protrusio acetabuli"
<http://purl.obolibrary.org/obo/HP_0032190>	"Abnormal meniscus morphology"
<http://purl.obolibrary.org/obo/HP_0003065>	"Patellar hypoplasia"
<http://purl.obolibrary.org/obo/HP_0008981>	"Calf muscle hypertrophy"
<http://purl.obolibrary.org/obo/HP_0002812>	"Coxa vara"
<http://purl.obolibrary.org/obo/HP_0009736>	"Tibial pseudarthrosis"
<http://purl.obolibrary.org/obo/HP_0011297>	"Abnormal digit morphology"
<http://purl.obolibrary.org/obo/HP_0030084>	"Clinodactyly"
<http://purl.obolibrary.org/obo/HP_0010442>	"Polydactyly"
<http://purl.obolibrary.org/obo/HP_0010689>	"Mirror image polydactyly"
<http://purl.obolibrary.org/obo/HP_0001159>	"Syndactyly"
<http://purl.obolibrary.org/obo/HP_0006101>	"Finger syndactyly"
<http://purl.obolibrary.org/obo/HP_0010554>	"Cutaneous finger syndactyly"
<http://purl.obolibrary.org/obo/HP_0010705>	"4-5 finger cutaneous syndactyly"
<http://purl.obolibrary.org/obo/HP_0001233>	"2-3 finger cutaneous syndactyly"
<http://purl.obolibrary.org/obo/HP_0001156>	"Brachydactyly"
<http://purl.obolibrary.org/obo/HP_0000079>	"Abnormality of the urinary system"
<http://purl.obolibrary.org/obo/HP_0000069>	"Abnormality of the ureter"
<http://purl.obolibrary.org/obo/HP_0006000>	"Ureteral obstruction"
<http://purl.obolibrary.org/obo/HP_0000072>	"Hydroureter"
<http://purl.obolibrary.org/obo/HP_0012227>	"Urethral stricture"
<http://purl.obolibrary.org/obo/HP_0011277>	"Abnormality of the urinary system physiology"
<http://purl.obolibrary.org/obo/HP_0012211>	"Abnormal renal physiology"
<http://purl.obolibrary.org/obo/HP_0012590>	"Abnormal urine output"
<http://purl.obolibrary.org/obo/HP_0011037>	"Decreased urine output"
<http://purl.obolibrary.org/obo/HP_0000103>	"Polyuria"
<http://purl.obolibrary.org/obo/HP_0000790>	"Hematuria"
<http://purl.obolibrary.org/obo/HP_0012587>	"Macroscopic hematuria"
<http://purl.obolibrary.org/obo/HP_0002907>	"Microscopic hematuria"
<http://purl.obolibrary.org/obo/HP_0000112>	"Nephropathy"
<http://purl.obolibrary.org/obo/HP_0000099>	"Glomerulonephritis"
<http://purl.obolibrary.org/obo/HP_0000083>	"Renal insufficiency"
<http://purl.obolibrary.org/obo/HP_0001919>	"Acute kidney injury"
<http://purl.obolibrary.org/obo/HP_0003110>	"Abnormality of urine homeostasis"
<http://purl.obolibrary.org/obo/HP_0010473>	"Porphyrinuria"
<http://purl.obolibrary.org/obo/HP_0012603>	"Abnormal urine sodium concentration"
<http://purl.obolibrary.org/obo/HP_0012598>	"Abnormal urine potassium concentration"
<http://purl.obolibrary.org/obo/HP_0012364>	"Decreased urinary potassium"
<http://purl.obolibrary.org/obo/HP_0002150>	"Hypercalciuria"
<http://purl.obolibrary.org/obo/HP_0003127>	"Hypocalciuria"
<http://purl.obolibrary.org/obo/HP_0012614>	"Abnormal urine cytology"
<http://purl.obolibrary.org/obo/HP_0012086>	"Abnormal urinary color"
<http://purl.obolibrary.org/obo/HP_0000093>	"Proteinuria"
<http://www.ebi.ac.uk/efo/EFO_0004285>	"albuminuria"
<http://purl.obolibrary.org/obo/HP_0012594>	"Moderate albuminuria"
<http://purl.obolibrary.org/obo/HP_0012595>	"Mild proteinuria"
<http://purl.obolibrary.org/obo/HP_0003076>	"Glycosuria"
<http://purl.obolibrary.org/obo/HP_0003150>	"Glutaric aciduria"
<http://purl.obolibrary.org/obo/HP_0003344>	"3-Methylglutaric aciduria"
<http://purl.obolibrary.org/obo/HP_0003163>	"Elevated urinary delta-aminolevulinic acid"
<http://purl.obolibrary.org/obo/HP_0002919>	"Ketonuria"
<http://purl.obolibrary.org/obo/HP_0003614>	"Trimethylaminuria"
<http://purl.obolibrary.org/obo/HP_0003355>	"Aminoaciduria"
<http://purl.obolibrary.org/obo/HP_0032397>	"Citrullinuria"
<http://purl.obolibrary.org/obo/HP_0003108>	"Hyperglycinuria"
<http://purl.obolibrary.org/obo/HP_0002156>	"Homocystinuria"
<http://purl.obolibrary.org/obo/HP_0000077>	"Abnormality of the kidney"
<http://www.ebi.ac.uk/efo/EFO_0020912>	"decreased kidney function"@en
<http://www.ebi.ac.uk/efo/EFO_0009471>	"small kidney"
<http://www.ebi.ac.uk/efo/EFO_0009137>	"renal hypodysplasia/aplasia 3"
<http://purl.obolibrary.org/obo/HP_0012210>	"Abnormal renal morphology"
<http://purl.obolibrary.org/obo/HP_0008672>	"Calcium oxalate nephrolithiasis"
<http://purl.obolibrary.org/obo/HP_0033132>	"Renal cortical hyperechogenicity"
<http://purl.obolibrary.org/obo/HP_0001917>	"Renal amyloidosis"
<http://purl.obolibrary.org/obo/HP_0000125>	"Pelvic kidney"
<http://purl.obolibrary.org/obo/HP_0011035>	"Abnormal renal cortex morphology"
<http://purl.obolibrary.org/obo/HP_0001967>	"Diffuse mesangial sclerosis"
<http://purl.obolibrary.org/obo/HP_0000803>	"Renal cortical cysts"
<http://purl.obolibrary.org/obo/HP_0000111>	"Renal juxtaglomerular cell hypertrophy/hyperplasia"
<http://purl.obolibrary.org/obo/HP_0000096>	"Glomerular sclerosis"
<http://purl.obolibrary.org/obo/HP_0000085>	"Horseshoe kidney"
<http://purl.obolibrary.org/obo/HP_0000121>	"Nephrocalcinosis"
<http://purl.obolibrary.org/obo/HP_0001920>	"Renal artery stenosis"
<http://purl.obolibrary.org/obo/HP_0004729>	"Acute tubulointerstitial nephritis"
<http://purl.obolibrary.org/obo/HP_0010944>	"Abnormal renal pelvis morphology"
<http://purl.obolibrary.org/obo/HP_0000105>	"Enlarged kidney"
<http://purl.obolibrary.org/obo/HP_0004719>	"Hyperechogenic kidneys"
<http://purl.obolibrary.org/obo/HP_0000090>	"Nephronophthisis"
<http://purl.obolibrary.org/obo/HP_0004743>	"Chronic tubulointerstitial nephritis"
<http://purl.obolibrary.org/obo/HP_0000107>	"Renal cyst"
<http://purl.obolibrary.org/obo/HP_0005562>	"Multiple renal cysts"
<http://purl.obolibrary.org/obo/HP_0000800>	"Cystic renal dysplasia"
<http://purl.obolibrary.org/obo/HP_0000113>	"Polycystic kidney dysplasia"
<http://purl.obolibrary.org/obo/HP_0100880>	"Nephrogenic rest"
<http://purl.obolibrary.org/obo/HP_0032647>	"Renal tubular epithelial cell apoptosis"
<http://purl.obolibrary.org/obo/HP_0003244>	"Penile hypospadias"
<http://purl.obolibrary.org/obo/HP_0000014>	"Abnormality of the bladder"
<http://purl.obolibrary.org/obo/HP_0010956>	"Fetal megacystis"
<http://purl.obolibrary.org/obo/HP_0000015>	"Bladder diverticulum"
<http://purl.obolibrary.org/obo/HP_0000009>	"Functional abnormality of the bladder"
<http://purl.obolibrary.org/obo/HP_0000020>	"Urinary incontinence"
<http://www.ebi.ac.uk/efo/EFO_0006865>	"urgency urinary incontinence"
<http://purl.obolibrary.org/obo/HP_0010992>	"Stress urinary incontinence"
<http://purl.obolibrary.org/obo/HP_0000019>	"Urinary hesitancy"
<http://purl.obolibrary.org/obo/HP_0000016>	"Urinary retention"
<http://purl.obolibrary.org/obo/HP_0000011>	"Neurogenic bladder"
<http://purl.obolibrary.org/obo/HP_0000598>	"Abnormality of the ear"
<http://www.ebi.ac.uk/efo/EFO_0009472>	"tympanic membrane perforation"
<http://purl.obolibrary.org/obo/HP_0031703>	"Abnormal ear morphology"
<http://purl.obolibrary.org/obo/HP_0040269>	"Blocked Eustachian tube"
<http://purl.obolibrary.org/obo/HP_0000405>	"Conductive hearing impairment"
<http://purl.obolibrary.org/obo/HP_0008598>	"Mild conductive hearing impairment"
<http://purl.obolibrary.org/obo/HP_0008513>	"Bilateral conductive hearing impairment"
<http://purl.obolibrary.org/obo/HP_0000410>	"Mixed hearing impairment"
<http://purl.obolibrary.org/obo/HP_0000371>	"Acute otitis media"
<http://purl.obolibrary.org/obo/HP_0000359>	"Abnormality of the inner ear"
<http://purl.obolibrary.org/obo/HP_0011387>	"Enlarged vestibular aqueduct"
<http://purl.obolibrary.org/obo/HP_0011380>	"Abnormal semicircular canal morphology"
<http://purl.obolibrary.org/obo/HP_0009588>	"Vestibular schwannoma"
<http://purl.obolibrary.org/obo/HP_0009589>	"Bilateral vestibular schwannoma"
<http://purl.obolibrary.org/obo/HP_0008774>	"Aplasia/Hypoplasia of the inner ear"
<http://purl.obolibrary.org/obo/HP_0000376>	"Incomplete partition of the cochlea type II"
<http://purl.obolibrary.org/obo/HP_0000356>	"Abnormality of the outer ear"
<http://purl.obolibrary.org/obo/HP_0000413>	"Atresia of the external auditory canal"
<http://purl.obolibrary.org/obo/HP_0000402>	"Stenosis of the external auditory canal"
<http://purl.obolibrary.org/obo/HP_0000377>	"Abnormal pinna morphology"
<http://purl.obolibrary.org/obo/HP_0000391>	"Thickened helices"
<http://purl.obolibrary.org/obo/HP_0400004>	"Long ear"
<http://purl.obolibrary.org/obo/HP_0000400>	"Macrotia"
<http://purl.obolibrary.org/obo/HP_0008589>	"Hypoplastic helices"
<http://purl.obolibrary.org/obo/HP_0000369>	"Low-set ears"
<http://purl.obolibrary.org/obo/HP_0000396>	"Overfolded helix"
<http://purl.obolibrary.org/obo/HP_0000358>	"Posteriorly rotated ears"
<http://purl.obolibrary.org/obo/HP_0000363>	"Abnormal earlobe morphology"
<http://purl.obolibrary.org/obo/HP_0009908>	"Anterior creases of earlobe"
<http://purl.obolibrary.org/obo/HP_0009907>	"Attached earlobe"
<http://purl.obolibrary.org/obo/HP_0009748>	"Large earlobe"
<http://purl.obolibrary.org/obo/HP_0000411>	"Protruding ear"
<http://purl.obolibrary.org/obo/HP_0002321>	"Vertigo"
<http://purl.obolibrary.org/obo/HP_0000364>	"Hearing abnormality"
<http://www.ebi.ac.uk/efo/EFO_0006951>	"ototoxicity"
<http://purl.obolibrary.org/obo/HP_0000365>	"Hearing impairment"
<http://purl.obolibrary.org/obo/HP_0009900>	"Unilateral deafness"
<http://purl.obolibrary.org/obo/HP_0001730>	"Progressive hearing impairment"
<http://purl.obolibrary.org/obo/HP_0000408>	"Progressive sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0000407>	"Sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0008504>	"Moderate sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0008625>	"Severe sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0008573>	"Low-frequency sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0011474>	"Childhood onset sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0000399>	"Prelingual sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0008527>	"Congenital sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0011476>	"Profound sensorineural hearing impairment"
<http://purl.obolibrary.org/obo/HP_0000360>	"Tinnitus"
<http://purl.obolibrary.org/obo/HP_0000818>	"Abnormality of the endocrine system"
<http://purl.obolibrary.org/obo/HP_0006767>	"Pituitary prolactin cell adenoma"
<http://purl.obolibrary.org/obo/HP_0000829>	"Hypoparathyroidism"
<http://purl.obolibrary.org/obo/HP_0000815>	"Hypergonadotropic hypogonadism"
<http://purl.obolibrary.org/obo/HP_0010465>	"Precocious puberty in females"
<http://purl.obolibrary.org/obo/HP_0003351>	"Decreased circulating renin concentration"
<http://purl.obolibrary.org/obo/HP_0000830>	"Anterior hypopituitarism"
<http://purl.obolibrary.org/obo/HP_0000824>	"Decreased response to growth hormone stimulation test"
<http://purl.obolibrary.org/obo/HP_0000820>	"Abnormality of the thyroid gland"
<http://purl.obolibrary.org/obo/HP_0100030>	"Accessory ectopic thyroid tissue"
<http://purl.obolibrary.org/obo/HP_0002926>	"Abnormality of thyroid physiology"
<http://purl.obolibrary.org/obo/HP_0031508>	"Abnormal circulating thyroid hormone concentration"
<http://purl.obolibrary.org/obo/HP_0000853>	"Goiter"
<http://purl.obolibrary.org/obo/HP_0006476>	"Abnormality of the pancreatic islet cells"
<http://purl.obolibrary.org/obo/HP_0000823>	"Delayed puberty"
<http://purl.obolibrary.org/obo/HP_0010514>	"Hyperpituitarism"
<http://purl.obolibrary.org/obo/HP_0000870>	"Increased circulating prolactin concentration"
<http://purl.obolibrary.org/obo/HP_0004319>	"Decreased circulating aldosterone concentration"
<http://purl.obolibrary.org/obo/HP_0000044>	"Hypogonadotropic hypogonadism"
<http://purl.obolibrary.org/obo/HP_0000834>	"Abnormality of the adrenal glands"
<http://purl.obolibrary.org/obo/HP_0002717>	"Adrenal overactivity"
<http://purl.obolibrary.org/obo/HP_0000863>	"Central diabetes insipidus"
<http://purl.obolibrary.org/obo/HP_0000819>	"Diabetes mellitus"
<http://purl.obolibrary.org/obo/HP_0000857>	"Neonatal insulin-dependent diabetes mellitus"
<http://purl.obolibrary.org/obo/HP_0003117>	"Abnormal circulating hormone concentration"
<http://purl.obolibrary.org/obo/HP_0040216>	"Hypoinsulinemia"
<http://purl.obolibrary.org/obo/HP_0032367>	"Abnormal growth hormone level"
<http://purl.obolibrary.org/obo/HP_0031097>	"Abnormal thyroid-stimulating hormone level"
<http://purl.obolibrary.org/obo/HP_0025132>	"Abnormal circulating estrogen level"
<http://purl.obolibrary.org/obo/HP_0011043>	"Abnormal circulating adrenocorticotropin concentration"
<http://purl.obolibrary.org/obo/HP_0003154>	"Increased circulating ACTH level"
<http://purl.obolibrary.org/obo/HP_0000842>	"Hyperinsulinemia"
<http://purl.obolibrary.org/obo/HP_0008647>	"Pubertal developmental failure in females"
<http://purl.obolibrary.org/obo/HP_0010314>	"Premature thelarche"
<http://purl.obolibrary.org/obo/HP_0000777>	"Abnormal thymus morphology"
<http://purl.obolibrary.org/obo/HP_0010517>	"Ectopic thymus tissue"
<http://purl.obolibrary.org/obo/HP_0010515>	"Aplasia/Hypoplasia of the thymus"
<http://purl.obolibrary.org/obo/HP_0005359>	"Aplasia of the thymus"
<http://purl.obolibrary.org/obo/HP_0011736>	"Primary hyperaldosteronism"
<http://purl.obolibrary.org/obo/HP_0000843>	"Hyperparathyroidism"
<http://www.ebi.ac.uk/efo/EFO_0009850>	"masculinization of female, CTCAE"
<http://purl.obolibrary.org/obo/HP_0001686>	"Loss of voice"
<http://www.ebi.ac.uk/efo/EFO_0009444>	"hypoxia"
<http://www.ebi.ac.uk/efo/EFO_1001793>	"fetal hypoxia"
<http://www.ebi.ac.uk/efo/EFO_1001766>	"brain hypoxia"
<http://www.ebi.ac.uk/efo/EFO_1000846>	"brain hypoxia-Ischemia"
<http://www.ebi.ac.uk/efo/EFO_0009447>	"hypoxemia"
<http://www.ebi.ac.uk/efo/EFO_0009446>	"asphyxia"
<http://www.ebi.ac.uk/efo/EFO_0009445>	"anoxya"
<http://purl.obolibrary.org/obo/HP_0001609>	"Hoarse voice"
<http://purl.obolibrary.org/obo/HP_0001197>	"Abnormality of prenatal development or birth"
<http://purl.obolibrary.org/obo/HP_0001558>	"Decreased fetal movement"
<http://purl.obolibrary.org/obo/HP_0010948>	"Abnormal fetal cardiovascular morphology"
<http://purl.obolibrary.org/obo/HP_0001195>	"Single umbilical artery"
<http://purl.obolibrary.org/obo/HP_0000474>	"Thickened nuchal skin fold"
<http://purl.obolibrary.org/obo/HP_0025116>	"Fetal distress"
<http://purl.obolibrary.org/obo/HP_0001787>	"Abnormal delivery"
<http://purl.obolibrary.org/obo/HP_0030369>	"Induced vaginal delivery"
<http://purl.obolibrary.org/obo/HP_0011412>	"Ventouse delivery"
<http://purl.obolibrary.org/obo/HP_0011411>	"Forceps delivery"
<http://purl.obolibrary.org/obo/HP_0001788>	"Premature rupture of membranes"
<http://purl.obolibrary.org/obo/HP_0001623>	"Breech presentation"
<http://purl.obolibrary.org/obo/HP_0010881>	"Abnormality of the umbilical cord"
<http://purl.obolibrary.org/obo/HP_0001789>	"Hydrops fetalis"
<http://purl.obolibrary.org/obo/HP_0010943>	"Echogenic fetal bowel"
<http://purl.obolibrary.org/obo/HP_0001560>	"Abnormality of the amniotic fluid"
<http://purl.obolibrary.org/obo/HP_0025700>	"Anhydramnios"
<http://purl.obolibrary.org/obo/HP_0001561>	"Polyhydramnios"
<http://purl.obolibrary.org/obo/HP_0005616>	"Accelerated skeletal maturation"
<http://purl.obolibrary.org/obo/HP_0000769>	"Abnormality of the breast"
<http://purl.obolibrary.org/obo/HP_0032408>	"Breast mass"
<http://purl.obolibrary.org/obo/HP_0006610>	"Wide intermamillary distance"
<http://purl.obolibrary.org/obo/HP_0100829>	"Galactorrhea"
<http://purl.obolibrary.org/obo/HP_0010311>	"Aplasia/Hypoplasia of the breasts"
<http://purl.obolibrary.org/obo/HP_0100783>	"Breast aplasia"
<http://purl.obolibrary.org/obo/HP_0003187>	"Breast hypoplasia"
<http://purl.obolibrary.org/obo/HP_0010313>	"Breast hypertrophy"
<http://purl.obolibrary.org/obo/HP_0006625>	"Multifocal breast carcinoma"
<http://purl.obolibrary.org/obo/HP_0002557>	"Hypoplastic nipples"
<http://purl.obolibrary.org/obo/HP_0000771>	"Gynecomastia"
<http://www.ebi.ac.uk/efo/EFO_0009426>	"necrosis"
<http://purl.obolibrary.org/obo/HP_0000707>	"Abnormality of the nervous system"
<http://purl.obolibrary.org/obo/HP_0002251>	"Aganglionic megacolon"
<http://www.ebi.ac.uk/efo/EFO_0003889>	"functional laterality"
<http://www.ebi.ac.uk/efo/EFO_0009902>	"handedness"
<http://purl.obolibrary.org/obo/HP_0002127>	"Abnormal upper motor neuron morphology"
<http://purl.obolibrary.org/obo/HP_0012638>	"Abnormal nervous system physiology"
<http://purl.obolibrary.org/obo/HP_0000649>	"Abnormality of visual evoked potentials"
<http://purl.obolibrary.org/obo/HP_0002315>	"Headache"
<http://purl.obolibrary.org/obo/HP_0012228>	"Tension-type headache"
<http://purl.obolibrary.org/obo/HP_0012199>	"Cluster headache"
<http://purl.obolibrary.org/obo/HP_0002015>	"Dysphagia"
<http://purl.obolibrary.org/obo/HP_0002068>	"Neuromuscular dysphagia"
<http://purl.obolibrary.org/obo/HP_0012759>	"Neurodevelopmental abnormality"
<http://purl.obolibrary.org/obo/HP_0012758>	"Neurodevelopmental delay"
<http://purl.obolibrary.org/obo/HP_0012434>	"Delayed early-childhood social milestone development"
<http://purl.obolibrary.org/obo/HP_0001270>	"Motor delay"
<http://purl.obolibrary.org/obo/HP_0010862>	"Delayed fine motor development"
<http://purl.obolibrary.org/obo/HP_0002194>	"Delayed gross motor development"
<http://purl.obolibrary.org/obo/HP_0031936>	"Delayed ability to walk"
<http://purl.obolibrary.org/obo/HP_0025335>	"Delayed ability to stand"
<http://purl.obolibrary.org/obo/HP_0001263>	"Global developmental delay"
<http://purl.obolibrary.org/obo/HP_0012736>	"Profound global developmental delay"
<http://purl.obolibrary.org/obo/HP_0011344>	"Severe global developmental delay"
<http://purl.obolibrary.org/obo/HP_0011343>	"Moderate global developmental delay"
<http://purl.obolibrary.org/obo/HP_0011342>	"Mild global developmental delay"
<http://purl.obolibrary.org/obo/HP_0000750>	"Delayed speech and language development"
<http://purl.obolibrary.org/obo/HP_0010863>	"Receptive language delay"
<http://purl.obolibrary.org/obo/HP_0001344>	"Absent speech"
<http://purl.obolibrary.org/obo/HP_0002474>	"Expressive language delay"
<http://purl.obolibrary.org/obo/HP_0006834>	"Developmental stagnation at onset of seizures"
<http://purl.obolibrary.org/obo/HP_0002376>	"Developmental regression"
<http://purl.obolibrary.org/obo/HP_0001328>	"Specific learning disability"
<http://purl.obolibrary.org/obo/HP_0010794>	"Impaired visuospatial constructive cognition"
<http://purl.obolibrary.org/obo/HP_0002442>	"Dyscalculia"
<http://purl.obolibrary.org/obo/HP_0001249>	"Intellectual disability"
<http://purl.obolibrary.org/obo/HP_0010864>	"Intellectual disability, severe"
<http://purl.obolibrary.org/obo/HP_0002342>	"Intellectual disability, moderate"
<http://purl.obolibrary.org/obo/HP_0006889>	"Intellectual disability, borderline"
<http://purl.obolibrary.org/obo/HP_0001256>	"Intellectual disability, mild"
<http://purl.obolibrary.org/obo/HP_0011446>	"Abnormality of mental function"
<http://purl.obolibrary.org/obo/HP_0000739>	"Anxiety"
<http://purl.obolibrary.org/obo/HP_0001254>	"Lethargy"
<http://purl.obolibrary.org/obo/HP_0000708>	"Atypical behavior"
<http://purl.obolibrary.org/obo/HP_0000733>	"Motor stereotypy"
<http://purl.obolibrary.org/obo/HP_0100023>	"Recurrent hand flapping"
<http://purl.obolibrary.org/obo/HP_0002304>	"Akinesia"
<http://purl.obolibrary.org/obo/HP_0000752>	"Hyperactivity"
<http://purl.obolibrary.org/obo/HP_0100716>	"Self-injurious behavior"
<http://www.ebi.ac.uk/efo/EFO_0010817>	"self-injurious ideation"@en
<http://purl.obolibrary.org/obo/HP_0012169>	"Self-biting"
<http://purl.obolibrary.org/obo/HP_0012167>	"Hair-pulling"
<http://www.ebi.ac.uk/efo/EFO_0004714>	"sexual dysfunction"
<http://www.ebi.ac.uk/efo/EFO_0005426>	"autism spectrum disorder symptom"
<http://www.ebi.ac.uk/efo/EFO_0005427>	"social communication impairment"
<http://www.ebi.ac.uk/efo/EFO_0005230>	"anxiety"
<http://www.ebi.ac.uk/efo/EFO_0009874>	"decreased anxiety-related response"
<http://purl.obolibrary.org/obo/HP_0010865>	"Oppositional defiant disorder"
<http://purl.obolibrary.org/obo/HP_0030082>	"Abnormal drinking behavior"
<http://purl.obolibrary.org/obo/HP_0025382>	"Hypodipsia"
<http://purl.obolibrary.org/obo/HP_0001959>	"Polydipsia"
<http://purl.obolibrary.org/obo/HP_0012075>	"Personality disorder"
<http://purl.obolibrary.org/obo/HP_0012076>	"Borderline personality disorder"
<http://purl.obolibrary.org/obo/HP_0040082>	"Happy demeanor"
<http://purl.obolibrary.org/obo/HP_0100024>	"Conspicuously happy disposition"
<http://purl.obolibrary.org/obo/HP_0002540>	"Inability to walk"
<http://purl.obolibrary.org/obo/HP_0006915>	"Inability to walk by childhood/adolescence"
<http://purl.obolibrary.org/obo/HP_0002505>	"Loss of ambulation"
<http://purl.obolibrary.org/obo/HP_0000732>	"Inflexible adherence to routines"
<http://purl.obolibrary.org/obo/HP_0000729>	"Autistic behavior"
<http://purl.obolibrary.org/obo/HP_0000753>	"Autism with high cognitive abilities"
<http://purl.obolibrary.org/obo/HP_0000717>	"Autism"
<http://purl.obolibrary.org/obo/HP_0012760>	"Reduced social responsiveness"
<http://www.ebi.ac.uk/efo/EFO_0007706>	"manic or hypomanic episode"
<http://purl.obolibrary.org/obo/HP_0000712>	"Emotional lability"
<http://purl.obolibrary.org/obo/HP_0100738>	"Abnormal eating behavior"
<http://purl.obolibrary.org/obo/HP_0002591>	"Polyphagia"
<http://purl.obolibrary.org/obo/HP_0030955>	"Addictive alcohol use"
<http://purl.obolibrary.org/obo/HP_0025161>	"Frequent temper tantrums"
<http://purl.obolibrary.org/obo/HP_0002515>	"Waddling gait"
<http://purl.obolibrary.org/obo/HP_0000751>	"Personality changes"
<http://purl.obolibrary.org/obo/HP_0001332>	"Dystonia"
<http://purl.obolibrary.org/obo/HP_0031960>	"Arm dystonia"
<http://purl.obolibrary.org/obo/HP_0001304>	"Torsion dystonia"
<http://purl.obolibrary.org/obo/HP_0000473>	"Torticollis"
<http://purl.obolibrary.org/obo/HP_0100033>	"Tics"
<http://purl.obolibrary.org/obo/HP_0100035>	"Phonic tics"
<http://purl.obolibrary.org/obo/HP_0100034>	"Motor tics"
<http://www.ebi.ac.uk/efo/EFO_0007634>	"major depressive episode"
<http://www.ebi.ac.uk/efo/EFO_0004364>	"neurobehavioral manifestations"
<http://www.ebi.ac.uk/efo/EFO_0005940>	"psychotic symptoms"
<http://purl.obolibrary.org/obo/HP_0008770>	"Obsessive-compulsive trait"
<http://www.ebi.ac.uk/efo/EFO_0004805>	"formal thought disorder"
<http://purl.obolibrary.org/obo/HP_0000613>	"Photophobia"
<http://purl.obolibrary.org/obo/HP_0002039>	"Anorexia"
<http://purl.obolibrary.org/obo/HP_0010524>	"Disturbed sensory perception"
<http://purl.obolibrary.org/obo/HP_0030222>	"Visual agnosia"
<http://purl.obolibrary.org/obo/HP_0000746>	"Delusion"
<http://purl.obolibrary.org/obo/HP_0011999>	"Paranoia"
<http://purl.obolibrary.org/obo/HP_0000713>	"Agitation"
<http://purl.obolibrary.org/obo/HP_0002360>	"Sleep abnormality"
<http://purl.obolibrary.org/obo/HP_0030050>	"Narcolepsy"
<http://purl.obolibrary.org/obo/HP_0025267>	"Snoring"
<http://purl.obolibrary.org/obo/HP_0025234>	"Parasomnia"
<http://purl.obolibrary.org/obo/HP_0025236>	"Somnambulism"
<http://purl.obolibrary.org/obo/HP_0010535>	"Sleep apnea"
<http://purl.obolibrary.org/obo/HP_0002167>	"Abnormal speech pattern"
<http://purl.obolibrary.org/obo/HP_0025268>	"Stuttering"
<http://purl.obolibrary.org/obo/HP_0002546>	"Incomprehensible speech"
<http://purl.obolibrary.org/obo/HP_0002465>	"Poor speech"
<http://purl.obolibrary.org/obo/HP_0002381>	"Aphasia"
<http://purl.obolibrary.org/obo/HP_0002300>	"Mutism"
<http://purl.obolibrary.org/obo/HP_0001620>	"Abnormally high-pitched voice"
<http://purl.obolibrary.org/obo/HP_0001260>	"Dysarthria"
