?child	?label
<http://www.ebi.ac.uk/efo/EFO_0002557>	"pancreatic mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0001263>	"pancreatic acinus"
<http://purl.obolibrary.org/obo/CL_0000173>	"pancreatic D cell"
<http://purl.obolibrary.org/obo/UBERON_0001151>	"tail of pancreas"
<http://purl.obolibrary.org/obo/UBERON_0000016>	"endocrine pancreas"
<http://purl.obolibrary.org/obo/CL_0000168>	"insulin secreting cell"
<http://purl.obolibrary.org/obo/CL_0000169>	"type B pancreatic cell"
<http://purl.obolibrary.org/obo/UBERON_0001069>	"head of pancreas"
<http://purl.obolibrary.org/obo/UBERON_0001150>	"body of pancreas"
<http://purl.obolibrary.org/obo/UBERON_0004915>	"sphincter of hepatopancreatic ampulla"
<http://purl.obolibrary.org/obo/UBERON_0036214>	"rectosigmoid junction"
<http://purl.obolibrary.org/obo/UBERON_0001114>	"right lobe of liver"
<http://purl.obolibrary.org/obo/UBERON_0002196>	"adenohypophysis"
<http://purl.obolibrary.org/obo/UBERON_0008338>	"plantar part of pes"
<http://purl.obolibrary.org/obo/BTO_0001383>	"alveolar bone"
<http://purl.obolibrary.org/obo/UBERON_0001775>	"ciliary body"
<http://purl.obolibrary.org/obo/UBERON_0009472>	"axilla"
<http://purl.obolibrary.org/obo/UBERON_0034936>	"pars plana of ciliary body"
<http://purl.obolibrary.org/obo/UBERON_0003679>	"mouth floor"
<http://purl.obolibrary.org/obo/UBERON_0002043>	"dorsal raphe nucleus"
<http://purl.obolibrary.org/obo/UBERON_0008930>	"somatosensory cortex"
<http://purl.obolibrary.org/obo/UBERON_0003903>	"bursa of Fabricius"
<http://purl.obolibrary.org/obo/UBERON_0001844>	"cochlea"
<http://purl.obolibrary.org/obo/UBERON_0009854>	"digestive tract diverticulum"
<http://purl.obolibrary.org/obo/UBERON_0001153>	"caecum"
<http://purl.obolibrary.org/obo/UBERON_0001516>	"abdominal aorta"
<http://purl.obolibrary.org/obo/CHEBI_26130>	"biological pigment"
<http://purl.obolibrary.org/obo/UBERON_0002415>	"tail"
<http://www.ebi.ac.uk/efo/EFO_0005496>	"Caenorhabditis component"
<http://purl.obolibrary.org/obo/UBERON_0004067>	"lateral nasal prominence"
<http://purl.obolibrary.org/obo/UBERON_0000964>	"cornea"
<http://www.ebi.ac.uk/efo/EFO_0003077>	"trabecular meshwork"
<http://purl.obolibrary.org/obo/UBERON_0001556>	"lower urinary tract"
<http://purl.obolibrary.org/obo/CL_0000019>	"sperm"
<http://purl.obolibrary.org/obo/UBERON_0000995>	"uterus"
<http://purl.obolibrary.org/obo/UBERON_0000369>	"corpus striatum"
<http://purl.obolibrary.org/obo/UBERON_0008971>	"left colon"
<http://purl.obolibrary.org/obo/UBERON_0001870>	"frontal cortex"
<http://purl.obolibrary.org/obo/UBERON_0000915>	"thoracic segment of trunk"
<http://purl.obolibrary.org/obo/UBERON_0000383>	"musculature of body"
<http://purl.obolibrary.org/obo/UBERON_0001156>	"ascending colon"
<http://purl.obolibrary.org/obo/UBERON_0004203>	"cortical collecting duct"
<http://purl.obolibrary.org/obo/UBERON_0000042>	"serous membrane"
<http://purl.obolibrary.org/obo/UBERON_0000977>	"pleura"
<http://purl.obolibrary.org/obo/UBERON_0010391>	"parametrium"
<http://purl.obolibrary.org/obo/UBERON_0002358>	"peritoneum"
<http://purl.obolibrary.org/obo/UBERON_0007616>	"layer of synovial tissue"
<http://purl.obolibrary.org/obo/UBERON_0001898>	"hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0011892>	"anterior uvea"
<http://purl.obolibrary.org/obo/UBERON_0036263>	"supraglottic part of larynx"
<http://purl.obolibrary.org/obo/UBERON_0006088>	"inferior parietal cortex"
<http://purl.obolibrary.org/obo/UBERON_0000057>	"urethra"
<http://purl.obolibrary.org/obo/UBERON_0001333>	"male urethra"
<http://purl.obolibrary.org/obo/UBERON_0009202>	"descending vasa recta"
<http://purl.obolibrary.org/obo/UBERON_0005383>	"caudate-putamen"
<http://www.ebi.ac.uk/efo/EFO_0005186>	"uterus fundus"
<http://purl.obolibrary.org/obo/UBERON_6005054>	"insect spiracle"
<http://purl.obolibrary.org/obo/UBERON_0001711>	"eyelid"
<http://purl.obolibrary.org/obo/UBERON_0000026>	"appendage"
<http://purl.obolibrary.org/obo/UBERON_0000023>	"wing"
<http://purl.obolibrary.org/obo/UBERON_0002101>	"limb"
<http://purl.obolibrary.org/obo/UBERON_0002102>	"forelimb"
<http://purl.obolibrary.org/obo/UBERON_0002103>	"hindlimb"
<http://purl.obolibrary.org/obo/MA_0002714>	"autopod"
<http://purl.obolibrary.org/obo/UBERON_0000987>	"haltere"
<http://purl.obolibrary.org/obo/UBERON_0000972>	"antenna"
<http://www.ebi.ac.uk/efo/EFO_0000884>	"invertebrate limb"
<http://purl.obolibrary.org/obo/UBERON_0008897>	"fin"
<http://purl.obolibrary.org/obo/UBERON_4000164>	"caudal fin"
<http://purl.obolibrary.org/obo/UBERON_4000163>	"anal fin"
<http://purl.obolibrary.org/obo/UBERON_0000152>	"pelvic fin"
<http://purl.obolibrary.org/obo/UBERON_0002471>	"zeugopod"
<http://purl.obolibrary.org/obo/UBERON_0002386>	"forelimb zeugopod"
<http://purl.obolibrary.org/obo/UBERON_0001299>	"glans penis"
<http://purl.obolibrary.org/obo/UBERON_0001758>	"periodontium"
<http://purl.obolibrary.org/obo/UBERON_0002113>	"kidney"
<http://purl.obolibrary.org/obo/UBERON_0000080>	"mesonephros"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"pronephros"
<http://purl.obolibrary.org/obo/UBERON_0034713>	"cranial neuron projection bundle"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"cranial nerve"
<http://purl.obolibrary.org/obo/UBERON_2000425>	"anterior lateral line nerve"
<http://purl.obolibrary.org/obo/UBERON_0001648>	"vestibulocochlear nerve"
<http://purl.obolibrary.org/obo/UBERON_0001644>	"trochlear nerve"
<http://purl.obolibrary.org/obo/UBERON_2000175>	"posterior lateral line nerve"
<http://purl.obolibrary.org/obo/UBERON_0001647>	"facial nerve"
<http://purl.obolibrary.org/obo/UBERON_0001646>	"abducens nerve"
<http://purl.obolibrary.org/obo/UBERON_0001643>	"oculomotor nerve"
<http://purl.obolibrary.org/obo/UBERON_0001645>	"trigeminal nerve"
<http://purl.obolibrary.org/obo/UBERON_0002924>	"terminal nerve"
<http://purl.obolibrary.org/obo/UBERON_0001579>	"olfactory nerve"
<http://purl.obolibrary.org/obo/UBERON_0001759>	"vagus nerve"
<http://purl.obolibrary.org/obo/UBERON_3010740>	"ramus auricularis of the vagus nerve"
<http://purl.obolibrary.org/obo/FMA_6670>	"renal branch of vagus nerve"
<http://purl.obolibrary.org/obo/UBERON_0000941>	"cranial nerve II"
<http://purl.obolibrary.org/obo/UBERON_0005057>	"immune organ"
<http://purl.obolibrary.org/obo/UBERON_0002370>	"thymus"
<http://purl.obolibrary.org/obo/UBERON_0009115>	"thoracic thymus"
<http://purl.obolibrary.org/obo/UBERON_0009114>	"cervical thymus"
<http://purl.obolibrary.org/obo/UBERON_0018245>	"deep cervical thymus"
<http://purl.obolibrary.org/obo/UBERON_0018244>	"superficial cervical thymus"
<http://purl.obolibrary.org/obo/UBERON_0002106>	"spleen"
<http://purl.obolibrary.org/obo/UBERON_0000029>	"lymph node"
<http://purl.obolibrary.org/obo/UBERON_0001542>	"inguinal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002509>	"mesenteric lymph node"
<http://purl.obolibrary.org/obo/UBERON_0002524>	"mediastinal lymph node"
<http://purl.obolibrary.org/obo/UBERON_0001162>	"cardia of stomach"
<http://purl.obolibrary.org/obo/UBERON_0002421>	"hippocampal formation"
<http://purl.obolibrary.org/obo/UBERON_0001850>	"lacrimal drainage system"
<http://purl.obolibrary.org/obo/UBERON_0000065>	"respiratory tract"
<http://purl.obolibrary.org/obo/UBERON_0019207>	"chorioretinal region"
<http://purl.obolibrary.org/obo/UBERON_0004088>	"orbital region"
<http://purl.obolibrary.org/obo/UBERON_0004647>	"liver lobule"
<http://purl.obolibrary.org/obo/UBERON_0000468>	"multicellular organism"
<http://purl.obolibrary.org/obo/UBERON_0009097>	"gravid organism"
<http://purl.obolibrary.org/obo/UBERON_0003143>	"pupa"
<http://purl.obolibrary.org/obo/UBERON_0003100>	"female organism"
<http://purl.obolibrary.org/obo/UBERON_0000922>	"embryo"
<http://purl.obolibrary.org/obo/UBERON_0000323>	"late embryo"
<http://purl.obolibrary.org/obo/UBERON_0001558>	"lower respiratory tract"
<http://purl.obolibrary.org/obo/UBERON_0002116>	"ileum"
<http://purl.obolibrary.org/obo/UBERON_0002364>	"tympanic membrane"
<http://purl.obolibrary.org/obo/UBERON_0000997>	"mammalian vulva"
<http://purl.obolibrary.org/obo/UBERON_6001778>	"insect wing disc"
<http://purl.obolibrary.org/obo/UBERON_0001230>	"glomerular capsule"
<http://purl.obolibrary.org/obo/UBERON_0004367>	"Descemet's membrane"
<http://purl.obolibrary.org/obo/UBERON_0001926>	"lateral geniculate body"
<http://purl.obolibrary.org/obo/UBERON_0002148>	"locus ceruleus"
<http://purl.obolibrary.org/obo/UBERON_0011189>	"lamina propria of large intestine"
<http://purl.obolibrary.org/obo/UBERON_0001158>	"descending colon"
<http://purl.obolibrary.org/obo/UBERON_0001769>	"iris"
<http://purl.obolibrary.org/obo/UBERON_0002097>	"skin of body"
<http://purl.obolibrary.org/obo/UBERON_0001728>	"nasopharynx"
<http://purl.obolibrary.org/obo/UBERON_0002661>	"superior frontal gyrus"
<http://purl.obolibrary.org/obo/UBERON_0002544>	"digit"
<http://purl.obolibrary.org/obo/UBERON_0001873>	"caudate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002407>	"pericardium"
<http://purl.obolibrary.org/obo/UBERON_0002328>	"notochord"
<http://purl.obolibrary.org/obo/UBERON_0001691>	"external ear"
<http://purl.obolibrary.org/obo/UBERON_0002108>	"small intestine"
<http://purl.obolibrary.org/obo/UBERON_0005497>	"non-neural ectoderm"
<http://purl.obolibrary.org/obo/UBERON_0003883>	"CA3 field of hippocampus"
<http://purl.obolibrary.org/obo/UBERON_0001456>	"face"
<http://purl.obolibrary.org/obo/UBERON_0002769>	"superior temporal gyrus"
<http://purl.obolibrary.org/obo/UBERON_0001880>	"bed nucleus of stria terminalis"
<http://purl.obolibrary.org/obo/UBERON_0000204>	"ventral part of telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0001332>	"prepuce of penis"
<http://purl.obolibrary.org/obo/UBERON_0002100>	"trunk"
<http://purl.obolibrary.org/obo/UBERON_0012171>	"shell of nucleus accumbens"
<http://purl.obolibrary.org/obo/UBERON_0006562>	"pharynx"
<http://purl.obolibrary.org/obo/UBERON_0001042>	"chordate pharynx"
<http://purl.obolibrary.org/obo/UBERON_0001384>	"primary motor cortex"
<http://purl.obolibrary.org/obo/UBERON_0001045>	"midgut"
<http://purl.obolibrary.org/obo/UBERON_0000389>	"lens cortex"
<http://purl.obolibrary.org/obo/UBERON_0001954>	"Ammon's horn"
<http://purl.obolibrary.org/obo/UBERON_0000002>	"uterine cervix"
<http://purl.obolibrary.org/obo/UBERON_0001890>	"forebrain"
<http://purl.obolibrary.org/obo/UBERON_0001833>	"lip"
<http://purl.obolibrary.org/obo/BTO_0000488>	"lower epidermis"
<http://purl.obolibrary.org/obo/UBERON_0003134>	"female reproductive organ"
<http://purl.obolibrary.org/obo/UBERON_0000992>	"ovary"
<http://purl.obolibrary.org/obo/UBERON_0002385>	"muscle tissue"
<http://purl.obolibrary.org/obo/UBERON_0001134>	"skeletal muscle tissue"
<http://purl.obolibrary.org/obo/UBERON_0006908>	"fast muscle tissue"
<http://purl.obolibrary.org/obo/UBERON_0001133>	"cardiac muscle tissue"
<http://purl.obolibrary.org/obo/UBERON_0002351>	"sinoatrial node"
<http://purl.obolibrary.org/obo/UBERON_0002350>	"conducting system of heart"
<http://purl.obolibrary.org/obo/UBERON_0002352>	"atrioventricular node"
<http://purl.obolibrary.org/obo/UBERON_0005305>	"thyroid follicle"
<http://purl.obolibrary.org/obo/UBERON_0022353>	"posterior cingulate cortex"
<http://purl.obolibrary.org/obo/UBERON_0001165>	"pyloric antrum"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"corneo-scleral junction"
<http://purl.obolibrary.org/obo/UBERON_0001225>	"cortex of kidney"
<http://purl.obolibrary.org/obo/UBERON_0002346>	"neurectoderm"
<http://purl.obolibrary.org/obo/UBERON_0001930>	"paraventricular nucleus of hypothalamus"
<http://purl.obolibrary.org/obo/UBERON_0003902>	"retinal neural layer"
<http://purl.obolibrary.org/obo/UBERON_0001515>	"thoracic aorta"
<http://purl.obolibrary.org/obo/UBERON_0000341>	"throat"
<http://purl.obolibrary.org/obo/UBERON_0035639>	"ocular adnexa"
<http://purl.obolibrary.org/obo/UBERON_0001929>	"supraoptic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001894>	"diencephalon"
<http://purl.obolibrary.org/obo/BTO_0001038>	"peritrophic membrane"
<http://purl.obolibrary.org/obo/UBERON_0001555>	"digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0002072>	"hypodermis"
<http://purl.obolibrary.org/obo/UBERON_0001017>	"central nervous system"
<http://www.ebi.ac.uk/efo/EFO_0000897>	"pharyngeal nervous system"
<http://purl.obolibrary.org/obo/UBERON_0004908>	"upper digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0000994>	"spermathecum"
<http://purl.obolibrary.org/obo/UBERON_0003215>	"alveolus"
<http://purl.obolibrary.org/obo/UBERON_0002299>	"alveolus of lung"
<http://purl.obolibrary.org/obo/BTO_0000305>	"crypt"
<http://purl.obolibrary.org/obo/UBERON_0000159>	"anal canal"
<http://purl.obolibrary.org/obo/UBERON_0002356>	"perineum"
<http://purl.obolibrary.org/obo/UBERON_0000914>	"organismal segment"
<http://purl.obolibrary.org/obo/UBERON_0001155>	"colon"
<http://purl.obolibrary.org/obo/UBERON_0001236>	"adrenal medulla"
<http://purl.obolibrary.org/obo/UBERON_0002021>	"occipital lobe"
<http://purl.obolibrary.org/obo/UBERON_0001465>	"knee"
<http://purl.obolibrary.org/obo/UBERON_0002075>	"viscus"
<http://purl.obolibrary.org/obo/UBERON_0015410>	"heart plus pericardium"
<http://purl.obolibrary.org/obo/UBERON_0006860>	"swim bladder"
<http://purl.obolibrary.org/obo/UBERON_0001043>	"esophagus"
<http://purl.obolibrary.org/obo/UBERON_0001255>	"urinary bladder"
<http://purl.obolibrary.org/obo/UBERON_0002048>	"lung"
<http://purl.obolibrary.org/obo/UBERON_0002110>	"gallbladder"
<http://purl.obolibrary.org/obo/UBERON_0001264>	"pancreas"
<http://purl.obolibrary.org/obo/UBERON_0001908>	"optic tract"
<http://purl.obolibrary.org/obo/UBERON_0002410>	"autonomic nervous system"
<http://purl.obolibrary.org/obo/UBERON_0001912>	"lobule of mammary gland"
<http://purl.obolibrary.org/obo/UBERON_0006479>	"Brodmann (1909) area 38"
<http://purl.obolibrary.org/obo/UBERON_0002240>	"spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0001434>	"skeletal system"
<http://purl.obolibrary.org/obo/UBERON_0000390>	"lens nucleus"
<http://purl.obolibrary.org/obo/UBERON_6001767>	"insect antennal disc"
<http://purl.obolibrary.org/obo/UBERON_0002530>	"gland"
<http://purl.obolibrary.org/obo/UBERON_0013229>	"eyelid gland"
<http://purl.obolibrary.org/obo/UBERON_0001818>	"tarsal gland"
<http://purl.obolibrary.org/obo/UBERON_0002368>	"endocrine gland"
<http://purl.obolibrary.org/obo/UBERON_0002046>	"thyroid gland"
<http://purl.obolibrary.org/obo/UBERON_0010133>	"neuroendocrine gland"
<http://purl.obolibrary.org/obo/UBERON_0002198>	"neurohypophysis"
<http://purl.obolibrary.org/obo/UBERON_0001905>	"pineal body"
<http://purl.obolibrary.org/obo/UBERON_0001053>	"arthropod neurohemal organ"
<http://purl.obolibrary.org/obo/UBERON_0001056>	"corpus cardiacum"
<http://purl.obolibrary.org/obo/UBERON_0000007>	"pituitary gland"
<http://purl.obolibrary.org/obo/UBERON_0002369>	"adrenal gland"
<http://purl.obolibrary.org/obo/UBERON_0001132>	"parathyroid gland"
<http://purl.obolibrary.org/obo/UBERON_0002107>	"liver"
<http://purl.obolibrary.org/obo/UBERON_2001200>	"corpuscles of Stannius"
<http://purl.obolibrary.org/obo/CL_0000336>	"adrenal medulla chromaffin cell"
<http://purl.obolibrary.org/obo/UBERON_0001057>	"corpus allatum"
<http://purl.obolibrary.org/obo/UBERON_0000998>	"seminal vesicle"
<http://www.ebi.ac.uk/efo/EFO_0010666>	"airway submucosal gland"@en
<http://purl.obolibrary.org/obo/UBERON_0011146>	"silk gland"
<http://purl.obolibrary.org/obo/BTO_0001795>	"anterior silk gland"
<http://purl.obolibrary.org/obo/UBERON_0001044>	"saliva-secreting gland"
<http://purl.obolibrary.org/obo/UBERON_0001830>	"minor salivary gland"
<http://purl.obolibrary.org/obo/UBERON_0001829>	"major salivary gland"
<http://purl.obolibrary.org/obo/UBERON_0001831>	"parotid gland"
<http://purl.obolibrary.org/obo/UBERON_0001832>	"sublingual gland"
<http://purl.obolibrary.org/obo/UBERON_0001736>	"submandibular gland"
<http://purl.obolibrary.org/obo/UBERON_0002538>	"hatching gland"
<http://purl.obolibrary.org/obo/UBERON_0001911>	"mammary gland"
<http://purl.obolibrary.org/obo/UBERON_0008861>	"pyloric gastric gland"
<http://purl.obolibrary.org/obo/UBERON_0001817>	"lacrimal gland"
<http://purl.obolibrary.org/obo/UBERON_0011826>	"vestibular gland"
<http://purl.obolibrary.org/obo/UBERON_0000460>	"major vestibular gland"
<http://purl.obolibrary.org/obo/UBERON_0008974>	"apocrine gland"
<http://purl.obolibrary.org/obo/UBERON_0000382>	"apocrine sweat gland"
<http://purl.obolibrary.org/obo/UBERON_0001820>	"sweat gland"
<http://purl.obolibrary.org/obo/UBERON_0000423>	"eccrine sweat gland"
<http://purl.obolibrary.org/obo/UBERON_0011579>	"venom gland"
<http://purl.obolibrary.org/obo/UBERON_0010147>	"male accessory sex gland"
<http://purl.obolibrary.org/obo/UBERON_0002367>	"prostate gland"
<http://purl.obolibrary.org/obo/UBERON_0002451>	"endometrial gland"
<http://purl.obolibrary.org/obo/UBERON_0001821>	"sebaceous gland"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"neck"
<http://purl.obolibrary.org/obo/UBERON_0001886>	"choroid plexus"
<http://purl.obolibrary.org/obo/UBERON_0002360>	"meninx"
<http://purl.obolibrary.org/obo/UBERON_0000391>	"leptomeninx"
<http://purl.obolibrary.org/obo/UBERON_0003547>	"brain meninx"
<http://purl.obolibrary.org/obo/UBERON_0003292>	"meninx of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0000945>	"stomach"
<http://purl.obolibrary.org/obo/UBERON_0005292>	"extraembryonic tissue"
<http://purl.obolibrary.org/obo/UBERON_0004027>	"chorionic plate"
<http://purl.obolibrary.org/obo/UBERON_0002420>	"basal ganglion"
<http://purl.obolibrary.org/obo/UBERON_0001876>	"amygdala"
<http://purl.obolibrary.org/obo/UBERON_0005366>	"olfactory lobe"
<http://purl.obolibrary.org/obo/UBERON_0000033>	"head"
<http://purl.obolibrary.org/obo/UBERON_0009853>	"body of uterus"
<http://purl.obolibrary.org/obo/UBERON_0002703>	"precentral gyrus"
<http://purl.obolibrary.org/obo/UBERON_0006558>	"lymphatic part of lymphoid system"
<http://purl.obolibrary.org/obo/UBERON_0000925>	"endoderm"
<http://www.ebi.ac.uk/efo/EFO_0002575>	"esophageal endoderm"
<http://www.ebi.ac.uk/efo/EFO_0002578>	"lung endoderm"
<http://www.ebi.ac.uk/efo/EFO_0002577>	"liver endoderm"
<http://www.ebi.ac.uk/efo/EFO_0002579>	"pancreatic endoderm"
<http://www.ebi.ac.uk/efo/EFO_0002576>	"intestinal endoderm"
<http://www.ebi.ac.uk/efo/EFO_0002580>	"stomach endoderm"
<http://purl.obolibrary.org/obo/UBERON_0001228>	"renal papilla"
<http://purl.obolibrary.org/obo/UBERON_0001285>	"nephron"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"substantia propria of cornea"
<http://purl.obolibrary.org/obo/UBERON_0004068>	"medial nasal prominence"
<http://purl.obolibrary.org/obo/UBERON_0001359>	"cerebrospinal fluid"
<http://purl.obolibrary.org/obo/UBERON_0001734>	"palatine uvula"
<http://www.ebi.ac.uk/efo/EFO_0001404>	"seminiferous tubules"
<http://purl.obolibrary.org/obo/UBERON_0001846>	"internal ear"
<http://purl.obolibrary.org/obo/UBERON_0003688>	"omentum"
<http://purl.obolibrary.org/obo/UBERON_0001157>	"transverse colon"
<http://purl.obolibrary.org/obo/UBERON_0001768>	"uvea"
<http://purl.obolibrary.org/obo/UBERON_0001897>	"dorsal plus ventral thalamus"
<http://purl.obolibrary.org/obo/UBERON_0002398>	"manus"
<http://purl.obolibrary.org/obo/UBERON_0000956>	"cerebral cortex"
<http://purl.obolibrary.org/obo/UBERON_0001737>	"larynx"
<http://purl.obolibrary.org/obo/UBERON_0005631>	"extraembryonic membrane"
<http://purl.obolibrary.org/obo/UBERON_0003124>	"chorion membrane"
<http://purl.obolibrary.org/obo/UBERON_0000305>	"amnion"
<http://purl.obolibrary.org/obo/UBERON_0001051>	"hypopharynx"
<http://purl.obolibrary.org/obo/UBERON_0000056>	"ureter"
<http://purl.obolibrary.org/obo/UBERON_0001872>	"parietal lobe"
<http://purl.obolibrary.org/obo/UBERON_0011143>	"upper urinary tract"
<http://purl.obolibrary.org/obo/UBERON_0002124>	"medulla of thymus"
<http://www.ebi.ac.uk/efo/EFO_0005185>	"terminal ileum"
<http://purl.obolibrary.org/obo/UBERON_0002068>	"urachus"
<http://purl.obolibrary.org/obo/UBERON_0001021>	"nerve"
<http://purl.obolibrary.org/obo/UBERON_0000348>	"ophthalmic nerve"
<http://purl.obolibrary.org/obo/UBERON_0001322>	"sciatic nerve"
<http://purl.obolibrary.org/obo/UBERON_0003723>	"vestibular nerve"
<http://purl.obolibrary.org/obo/UBERON_0001492>	"radial nerve"
<http://purl.obolibrary.org/obo/UBERON_0001323>	"tibial nerve"
<http://purl.obolibrary.org/obo/UBERON_0001494>	"ulnar nerve"
<http://purl.obolibrary.org/obo/UBERON_0035652>	"fibular nerve"
<http://purl.obolibrary.org/obo/UBERON_0001267>	"femoral nerve"
<http://purl.obolibrary.org/obo/UBERON_0001027>	"sensory nerve"
<http://purl.obolibrary.org/obo/UBERON_0002623>	"cerebral peduncle"
<http://purl.obolibrary.org/obo/UBERON_0010402>	"epidermis suprabasal layer"
<http://purl.obolibrary.org/obo/UBERON_0000059>	"large intestine"
<http://www.ebi.ac.uk/efo/EFO_0003858>	"skeleton structure"
<http://purl.obolibrary.org/obo/UBERON_0004905>	"articulation"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"skeletal joint"
<http://purl.obolibrary.org/obo/UBERON_0011166>	"patellofemoral joint"
<http://purl.obolibrary.org/obo/UBERON_0001488>	"ankle joint"
<http://purl.obolibrary.org/obo/UBERON_0001490>	"elbow joint"
<http://purl.obolibrary.org/obo/UBERON_0002293>	"costochondral joint"
<http://purl.obolibrary.org/obo/UBERON_0001485>	"knee joint"
<http://purl.obolibrary.org/obo/UBERON_0001468>	"intervertebral joint"
<http://purl.obolibrary.org/obo/UBERON_0001753>	"cementum"
<http://purl.obolibrary.org/obo/UBERON_0003689>	"sella turcica"
<http://purl.obolibrary.org/obo/UBERON_0006862>	"diaphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_4000170>	"median fin skeleton"
<http://www.ebi.ac.uk/efo/EFO_0001369>	"vertebral column structure"
<http://www.ebi.ac.uk/efo/EFO_0001408>	"cervical neck region"
<http://purl.obolibrary.org/obo/UBERON_0001066>	"intervertebral disk"
<http://www.ebi.ac.uk/efo/EFO_0001958>	"joint component"
<http://www.ebi.ac.uk/efo/EFO_0001967>	"medial collateral ligament"
<http://purl.obolibrary.org/obo/FMA_66762>	"synovial membrane"
<http://purl.obolibrary.org/obo/UBERON_0006807>	"ectepicondyle of humerus"
<http://purl.obolibrary.org/obo/UBERON_0002481>	"bone tissue"
<http://purl.obolibrary.org/obo/UBERON_0011156>	"facial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0006692>	"vertebral canal"
<http://purl.obolibrary.org/obo/UBERON_0002090>	"postcranial axial skeleton"
<http://purl.obolibrary.org/obo/UBERON_0002515>	"periosteum"
<http://purl.obolibrary.org/obo/UBERON_0003129>	"skull"
<http://purl.obolibrary.org/obo/UBERON_0001994>	"hyaline cartilage tissue"
<http://purl.obolibrary.org/obo/UBERON_0010996>	"articular cartilage of joint"
<http://purl.obolibrary.org/obo/UBERON_0001697>	"orbit of skull"
<http://purl.obolibrary.org/obo/UBERON_0004288>	"skeleton"
<http://purl.obolibrary.org/obo/UBERON_0001001>	"chitin-based cuticle"
<http://purl.obolibrary.org/obo/UBERON_0002279>	"vestibular aqueduct"
<http://purl.obolibrary.org/obo/UBERON_0002517>	"basicranium"
<http://purl.obolibrary.org/obo/UBERON_0007195>	"stroma of bone marrow"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"cranium"
<http://purl.obolibrary.org/obo/UBERON_0004765>	"skeletal element"
<http://purl.obolibrary.org/obo/UBERON_0001474>	"bone element"
<http://purl.obolibrary.org/obo/UBERON_2000250>	"opercle"
<http://purl.obolibrary.org/obo/UBERON_2000627>	"posterior ceratohyal"
<http://purl.obolibrary.org/obo/UBERON_0002228>	"rib"
<http://purl.obolibrary.org/obo/UBERON_0004746>	"prootic bone"
<http://purl.obolibrary.org/obo/UBERON_2000284>	"subopercle"
<http://purl.obolibrary.org/obo/UBERON_0003690>	"fused sacrum"
<http://purl.obolibrary.org/obo/UBERON_2001279>	"branchiostegal ray 1"
<http://purl.obolibrary.org/obo/UBERON_2000419>	"pterosphenoid"
<http://purl.obolibrary.org/obo/UBERON_2001280>	"branchiostegal ray 3"
<http://purl.obolibrary.org/obo/UBERON_2000264>	"preopercle"
<http://purl.obolibrary.org/obo/UBERON_0006849>	"scapula"
<http://purl.obolibrary.org/obo/UBERON_0004742>	"dentary"
<http://purl.obolibrary.org/obo/UBERON_0001684>	"mandible"
<http://purl.obolibrary.org/obo/UBERON_0001679>	"ethmoid bone"
<http://purl.obolibrary.org/obo/UBERON_0004744>	"articular/anguloarticular"
<http://purl.obolibrary.org/obo/UBERON_2000549>	"posttemporal"
<http://purl.obolibrary.org/obo/UBERON_2000422>	"retroarticular"
<http://purl.obolibrary.org/obo/UBERON_0001677>	"sphenoid bone"
<http://purl.obolibrary.org/obo/UBERON_0003861>	"neural arch"
<http://purl.obolibrary.org/obo/UBERON_0002428>	"limb bone"
<http://purl.obolibrary.org/obo/UBERON_0003464>	"hindlimb bone"
<http://purl.obolibrary.org/obo/UBERON_0001450>	"calcaneus"
<http://purl.obolibrary.org/obo/ZFA_0000565>	"pelvic girdle"
<http://purl.obolibrary.org/obo/UBERON_0003608>	"hindlimb long bone"
<http://purl.obolibrary.org/obo/UBERON_0000979>	"tibia"
<http://purl.obolibrary.org/obo/UBERON_0000981>	"femur"
<http://purl.obolibrary.org/obo/UBERON_0001446>	"fibula"
<http://purl.obolibrary.org/obo/UBERON_0002446>	"patella"
<http://purl.obolibrary.org/obo/UBERON_0002374>	"metacarpal bone"
<http://purl.obolibrary.org/obo/UBERON_0000976>	"humerus"
<http://purl.obolibrary.org/obo/UBERON_0001423>	"radius bone"
<http://purl.obolibrary.org/obo/UBERON_0001424>	"ulna"
<http://purl.obolibrary.org/obo/UBERON_0002495>	"long bone"
<http://purl.obolibrary.org/obo/UBERON_0001273>	"ilium"
